date,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19
1980-06-30,0.00,0.00,0.00,0.00,2.39,7.09,11.79,16.49,21.19,25.89,30.59,35.29,39.99,44.69,49.39,100.41,100.41,100.41,100.41,100.41
1980-07-01,0.00,0.00,0.00,0.00,0.66,5.36,10.06,14.76,19.46,24.16,28.86,33.56,38.26,42.96,47.66,98.68,98.68,98.68,98.68,98.68
1980-07-02,0.00,0.00,0.00,0.00,1.05,5.75,10.45,15.15,19.85,24.55,29.25,33.95,38.65,43.35,48.06,99.07,99.07,99.07,99.07,99.07
1980-07-03,0.00,0.00,0.00,0.00,1.43,6.13,10.83,15.53,20.23,24.93,29.63,34.33,39.03,43.73,48.43,99.45,99.45,99.45,99.45,99.45
1980-07-04,0.00,0.00,0.00,0.00,1.79,6.49,11.19,15.89,20.59,25.29,29.99,34.70,39.40,44.10,48.80,99.81,99.81,99.81,99.81,99.81
1980-07-05,0.00,0.00,0.00,0.00,2.14,6.84,11.54,16.24,20.94,25.64,30.35,35.05,39.75,44.45,49.15,100.16,100.16,100.16,100.16,100.16
1980-07-06,0.00,0.00,0.00,0.00,1.37,6.07,10.77,15.47,20.17,24.87,29.57,34.27,38.97,43.67,48.37,99.39,99.39,99.39,99.39,99.39
1980-07-07,0.00,0.00,0.00,0.00,1.74,6.44,11.14,15.84,20.54,25.24,29.94,34.64,39.34,44.04,48.74,99.75,99.75,99.75,99.75,99.75
1980-07-08,0.00,0.00,0.00,0.00,2.09,6.79,11.49,16.19,20.89,25.59,30.29,34.99,39.69,44.39,49.09,100.11,100.11,100.11,100.11,100.11
1980-07-09,0.00,0.00,0.00,0.00,2.43,7.13,11.83,16.53,21.23,25.93,30.63,35.33,40.03,44.73,49.43,100.45,100.45,100.45,100.45,100.45
1980-07-10,0.00,0.00,0.00,0.00,2.76,7.46,12.16,16.86,21.56,26.26,30.96,35.66,40.36,45.06,49.76,100.77,100.77,100.77,100.77,100.77
1980-07-11,0.00,0.00,0.00,0.00,3.08,7.78,12.48,17.18,21.88,26.58,31.28,35.98,40.68,45.38,50.08,101.09,101.09,101.09,101.09,101.09
1980-07-12,0.00,0.00,0.00,0.00,3.38,8.08,12.79,17.49,22.19,26.89,31.59,36.29,40.99,45.69,50.39,101.40,101.40,101.40,101.40,101.40
1980-07-13,0.00,0.00,0.00,0.00,3.68,8.38,13.08,17.78,22.48,27.18,31.89,36.59,41.29,45.99,50.69,101.70,101.70,101.70,101.70,101.70
1980-07-14,0.00,0.00,0.00,0.00,3.97,8.67,13.37,18.07,22.77,27.48,32.18,36.88,41.58,46.28,50.98,101.99,101.99,101.99,101.99,101.99
1980-07-15,0.00,0.00,0.00,0.00,4.26,8.96,13.66,18.36,23.06,27.76,32.46,37.16,41.86,46.56,51.26,102.27,102.27,102.27,102.27,102.27
1980-07-16,0.00,0.00,0.00,0.00,4.53,9.23,13.93,18.63,23.33,28.03,32.73,37.43,42.13,46.83,51.53,102.55,102.55,102.55,102.55,102.55
1980-07-17,0.00,0.00,0.00,0.10,4.80,9.50,14.20,18.90,23.60,28.30,33.00,37.70,42.40,47.10,51.80,102.81,102.81,102.81,102.81,102.81
1980-07-18,0.00,0.00,0.00,0.36,5.06,9.76,14.46,19.16,23.86,28.56,33.26,37.96,42.66,47.36,52.06,103.07,103.07,103.07,103.07,103.07
1980-07-19,0.00,0.00,0.00,0.61,5.31,10.01,14.71,19.41,24.11,28.81,33.51,38.21,42.91,47.61,52.31,103.32,103.32,103.32,103.32,103.32
1980-07-20,0.00,0.00,0.00,0.85,5.56,10.26,14.96,19.66,24.36,29.06,33.76,38.46,43.16,47.86,52.56,103.57,103.57,103.57,103.57,103.57
1980-07-21,0.00,0.00,0.00,1.10,5.80,10.50,15.20,19.90,24.60,29.30,34.00,38.70,43.40,48.10,52.80,103.81,103.81,103.81,103.81,103.81
1980-07-22,0.00,0.00,0.00,1.33,6.03,10.73,15.43,20.13,24.83,29.53,34.23,38.93,43.63,48.33,53.03,104.05,104.05,104.05,104.05,104.05
1980-07-23,0.00,0.00,0.00,0.82,5.52,10.22,14.92,19.62,24.32,29.03,33.73,38.43,43.13,47.83,52.53,103.54,103.54,103.54,103.54,103.54
1980-07-24,0.00,0.00,0.00,0.00,3.91,8.61,13.31,18.01,22.72,27.42,32.12,36.82,41.52,46.22,50.92,101.93,101.93,101.93,101.93,101.93
1980-07-25,0.00,0.00,0.00,0.00,4.20,8.90,13.60,18.30,23.00,27.70,32.40,37.10,41.80,46.50,51.20,102.21,102.21,102.21,102.21,102.21
1980-07-26,0.00,0.00,0.00,0.00,4.47,9.17,13.87,18.57,23.27,27.97,32.67,37.38,42.08,46.78,51.48,102.49,102.49,102.49,102.49,102.49
1980-07-27,0.00,0.00,0.00,0.04,4.74,9.44,14.14,18.84,23.54,28.24,32.94,37.64,42.34,47.04,51.74,102.76,102.76,102.76,102.76,102.76
1980-07-28,0.00,0.00,0.00,0.30,5.00,9.70,14.40,19.10,23.80,28.50,33.20,37.90,42.60,47.31,52.01,103.02,103.02,103.02,103.02,103.02
1980-07-29,0.00,0.00,0.00,0.56,5.26,9.96,14.66,19.36,24.06,28.76,33.46,38.16,42.86,47.56,52.26,103.27,103.27,103.27,103.27,103.27
1980-07-30,0.00,0.00,0.00,0.00,2.50,7.20,11.90,16.60,21.30,26.00,30.70,35.40,40.10,44.80,49.50,100.51,100.51,100.51,100.51,100.51
1980-07-31,0.00,0.00,0.00,0.00,2.82,7.52,12.22,16.92,21.62,26.33,31.03,35.73,40.43,45.13,49.83,100.84,100.84,100.84,100.84,100.84
1980-08-01,0.00,0.00,0.00,0.00,3.14,7.84,12.54,17.24,21.94,26.64,31.34,36.04,40.74,45.44,50.14,101.16,101.16,101.16,101.16,101.16
1980-08-02,0.00,0.00,0.00,0.00,3.45,8.15,12.85,17.55,22.25,26.95,31.65,36.35,41.05,45.75,50.45,101.46,101.46,101.46,101.46,101.46
1980-08-03,0.00,0.00,0.00,0.00,3.18,7.88,12.58,17.28,21.98,26.68,31.38,36.08,40.78,45.48,50.18,101.19,101.19,101.19,101.19,101.19
1980-08-04,0.00,0.00,0.00,0.00,3.48,8.18,12.88,17.58,22.28,26.98,31.68,36.38,41.08,45.79,50.49,101.50,101.50,101.50,101.50,101.50
1980-08-05,0.00,0.00,0.00,0.00,3.78,8.48,13.18,17.88,22.58,27.28,31.98,36.68,41.38,46.08,50.78,101.79,101.79,101.79,101.79,101.79
1980-08-06,0.00,0.00,0.00,0.00,4.07,8.77,13.47,18.17,22.87,27.57,32.27,36.97,41.67,46.37,51.07,102.08,102.08,102.08,102.08,102.08
1980-08-07,0.00,0.00,0.00,0.00,4.34,9.05,13.75,18.45,23.15,27.85,32.55,37.25,41.95,46.65,51.35,102.36,102.36,102.36,102.36,102.36
1980-08-08,0.00,0.00,0.00,0.00,4.62,9.32,14.02,18.72,23.42,28.12,32.82,37.52,42.22,46.92,51.62,102.63,102.63,102.63,102.63,102.63
1980-08-09,0.00,0.00,0.00,0.18,4.88,9.58,14.28,18.98,23.68,28.38,33.08,37.78,42.48,47.18,51.88,102.90,102.90,102.90,102.90,102.90
1980-08-10,0.00,0.00,0.00,0.44,5.14,9.84,14.54,19.24,23.94,28.64,33.34,38.04,42.74,47.44,52.14,103.15,103.15,103.15,103.15,103.15
1980-08-11,0.00,0.00,0.00,0.69,5.39,10.09,14.79,19.49,24.19,28.89,33.59,38.29,42.99,47.69,52.39,103.41,103.41,103.41,103.41,103.41
1980-08-12,0.00,0.00,0.00,0.76,5.46,10.16,14.86,19.56,24.26,28.96,33.66,38.36,43.06,47.76,52.46,103.48,103.48,103.48,103.48,103.48
1980-08-13,0.00,0.00,0.00,1.00,5.70,10.40,15.10,19.80,24.50,29.21,33.91,38.61,43.31,48.01,52.71,103.72,103.72,103.72,103.72,103.72
1980-08-14,0.00,0.00,0.00,1.24,5.94,10.64,15.34,20.04,24.74,29.44,34.14,38.84,43.54,48.24,52.94,103.96,103.96,103.96,103.96,103.96
1980-08-15,0.00,0.00,0.00,1.47,6.17,10.87,15.57,20.27,24.97,29.67,34.37,39.07,43.77,48.48,53.18,104.19,104.19,104.19,104.19,104.19
1980-08-16,0.00,0.00,0.00,1.70,6.40,11.10,15.80,20.50,25.20,29.90,34.60,39.30,44.00,48.70,53.40,104.41,104.41,104.41,104.41,104.41
1980-08-17,0.00,0.00,0.00,1.92,6.62,11.32,16.02,20.72,25.42,30.12,34.82,39.52,44.22,48.92,53.62,104.64,104.64,104.64,104.64,104.64
1980-08-18,0.00,0.00,0.00,2.14,6.84,11.54,16.24,20.94,25.64,30.34,35.04,39.74,44.44,49.14,53.84,104.85,104.85,104.85,104.85,104.85
1980-08-19,0.00,0.00,0.00,2.35,7.05,11.75,16.45,21.15,25.85,30.55,35.25,39.95,44.65,49.35,54.05,105.06,105.06,105.06,105.06,105.06
1980-08-20,0.00,0.00,0.00,2.55,7.25,11.96,16.66,21.36,26.06,30.76,35.46,40.16,44.86,49.56,54.26,105.27,105.27,105.27,105.27,105.27
1980-08-21,0.00,0.00,0.00,2.76,7.46,12.16,16.86,21.56,26.26,30.96,35.66,40.36,45.06,49.76,54.46,105.47,105.47,105.47,105.47,105.47
1980-08-22,0.00,0.00,0.00,2.96,7.66,12.36,17.06,21.76,26.46,31.16,35.86,40.56,45.26,49.96,54.66,105.67,105.67,105.67,105.67,105.67
1980-08-23,0.00,0.00,0.00,3.15,7.85,12.55,17.25,21.95,26.65,31.35,36.05,40.75,45.45,50.15,54.86,105.87,105.87,105.87,105.87,105.87
1980-08-24,0.00,0.00,0.00,3.34,8.04,12.74,17.44,22.14,26.84,31.54,36.25,40.95,45.65,50.35,55.05,106.06,106.06,106.06,106.06,106.06
1980-08-25,0.00,0.00,0.00,3.53,8.23,12.93,17.63,22.33,27.03,31.73,36.43,41.13,45.83,50.53,55.23,106.25,106.25,106.25,106.25,106.25
1980-08-26,0.00,0.00,0.00,3.71,8.41,13.12,17.82,22.52,27.22,31.92,36.62,41.32,46.02,50.72,55.42,106.43,106.43,106.43,106.43,106.43
1980-08-27,0.00,0.00,0.00,3.90,8.60,13.30,18.00,22.70,27.40,32.10,36.80,41.50,46.20,50.90,55.60,106.61,106.61,106.61,106.61,106.61
1980-08-28,0.00,0.00,0.00,4.07,8.77,13.47,18.17,22.87,27.57,32.27,36.98,41.68,46.38,51.08,55.78,106.79,106.79,106.79,106.79,106.79
1980-08-29,0.00,0.00,0.00,4.25,8.95,13.65,18.35,23.05,27.75,32.45,37.15,41.85,46.55,51.25,55.95,106.96,106.96,106.96,106.96,106.96
1980-08-30,0.00,0.00,0.00,4.42,9.12,13.82,18.52,23.22,27.92,32.62,37.32,42.02,46.72,51.42,56.12,107.14,107.14,107.14,107.14,107.14
1980-08-31,0.00,0.00,0.00,4.59,9.29,13.99,18.69,23.39,28.09,32.79,37.49,42.19,46.89,51.59,56.29,107.30,107.30,107.30,107.30,107.30
1980-09-01,0.00,0.00,0.05,4.75,9.45,14.15,18.85,23.55,28.25,32.95,37.66,42.36,47.06,51.76,56.46,107.47,107.47,107.47,107.47,107.47
1980-09-02,0.00,0.00,0.22,4.92,9.62,14.32,19.02,23.72,28.42,33.12,37.82,42.52,47.22,51.92,56.62,107.63,107.63,107.63,107.63,107.63
1980-09-03,0.00,0.00,0.38,5.08,9.78,14.48,19.18,23.88,28.58,33.28,37.98,42.68,47.38,52.08,56.78,107.79,107.79,107.79,107.79,107.79
1980-09-04,0.00,0.00,0.53,5.23,9.93,14.63,19.33,24.04,28.74,33.44,38.14,42.84,47.54,52.24,56.94,107.95,107.95,107.95,107.95,107.95
1980-09-05,0.00,0.00,0.69,5.39,10.09,14.79,19.49,24.19,28.89,33.59,38.29,42.99,47.69,52.39,57.09,108.11,108.11,108.11,108.11,108.11
1980-09-06,0.00,0.00,0.84,5.54,10.24,14.94,19.64,24.34,29.04,33.74,38.44,43.14,47.84,52.55,57.25,108.26,108.26,108.26,108.26,108.26
1980-09-07,0.00,0.00,0.99,5.69,10.39,15.09,19.79,24.49,29.19,33.89,38.59,43.30,48.00,52.70,57.40,108.41,108.41,108.41,108.41,108.41
1980-09-08,0.00,0.00,1.14,5.84,10.54,15.24,19.94,24.64,29.34,34.04,38.74,43.44,48.14,52.84,57.54,108.56,108.56,108.56,108.56,108.56
1980-09-09,0.00,0.00,1.29,5.99,10.69,15.39,20.09,24.79,29.49,34.19,38.89,43.59,48.29,52.99,57.69,108.70,108.70,108.70,108.70,108.70
1980-09-10,0.00,0.00,1.43,6.13,10.83,15.53,20.23,24.93,29.63,34.33,39.03,43.73,48.43,53.13,57.83,108.85,108.85,108.85,108.85,108.85
1980-09-11,0.00,0.00,1.57,6.27,10.97,15.67,20.37,25.07,29.77,34.47,39.18,43.88,48.58,53.28,57.98,108.99,108.99,108.99,108.99,108.99
1980-09-12,0.00,0.00,1.71,6.41,11.11,15.81,20.51,25.21,29.91,34.61,39.32,44.02,48.72,53.42,58.12,109.13,109.13,109.13,109.13,109.13
1980-09-13,0.00,0.00,1.85,6.55,11.25,15.95,20.65,25.35,30.05,34.75,39.45,44.15,48.85,53.55,58.25,109.27,109.27,109.27,109.27,109.27
1980-09-14,0.00,0.00,1.99,6.69,11.39,16.09,20.79,25.49,30.19,34.89,39.59,44.29,48.99,53.69,58.39,109.40,109.40,109.40,109.40,109.40
1980-09-15,0.00,0.00,2.12,6.82,11.52,16.22,20.92,25.62,30.32,35.02,39.72,44.42,49.12,53.82,58.53,109.54,109.54,109.54,109.54,109.54
1980-09-16,0.00,0.00,2.25,6.95,11.65,16.35,21.05,25.76,30.46,35.16,39.86,44.56,49.26,53.96,58.66,109.67,109.67,109.67,109.67,109.67
1980-09-17,0.00,0.00,2.38,7.08,11.78,16.49,21.19,25.89,30.59,35.29,39.99,44.69,49.39,54.09,58.79,109.80,109.80,109.80,109.80,109.80
1980-09-18,0.00,0.00,0.00,2.61,7.31,12.01,16.71,21.41,26.11,30.81,35.51,40.21,44.91,49.61,54.31,105.33,105.33,105.33,105.33,105.33
1980-09-19,0.00,0.00,0.00,0.00,3.57,8.27,12.97,17.67,22.37,27.07,31.77,36.47,41.17,45.87,50.58,101.59,101.59,101.59,101.59,101.59
1980-09-20,0.00,0.00,0.00,0.00,3.87,8.57,13.27,17.97,22.67,27.37,32.07,36.77,41.47,46.17,50.87,101.88,101.88,101.88,101.88,101.88
1980-09-21,0.00,0.00,0.00,0.00,4.15,8.85,13.55,18.25,22.95,27.65,32.35,37.05,41.75,46.45,51.15,102.17,102.17,102.17,102.17,102.17
1980-09-22,0.00,0.00,0.00,0.00,4.43,9.13,13.83,18.53,23.23,27.93,32.63,37.33,42.03,46.73,51.43,102.44,102.44,102.44,102.44,102.44
1980-09-23,0.00,0.00,0.00,0.00,4.70,9.40,14.10,18.80,23.50,28.20,32.90,37.60,42.30,47.00,51.70,102.71,102.71,102.71,102.71,102.71
1980-09-24,0.00,0.00,0.00,0.26,4.96,9.66,14.36,19.06,23.76,28.46,33.16,37.86,42.56,47.26,51.96,102.97,102.97,102.97,102.97,102.97
1980-09-25,0.00,0.00,0.00,0.51,5.21,9.91,14.61,19.31,24.02,28.72,33.42,38.12,42.82,47.52,52.22,103.23,103.23,103.23,103.23,103.23
1980-09-26,0.00,0.00,0.00,0.00,4.34,9.04,13.74,18.44,23.14,27.84,32.54,37.24,41.94,46.64,51.34,102.36,102.36,102.36,102.36,102.36
1980-09-27,0.00,0.00,0.00,0.00,3.44,8.14,12.84,17.54,22.24,26.95,31.65,36.35,41.05,45.75,50.45,101.46,101.46,101.46,101.46,101.46
1980-09-28,0.00,0.00,0.00,0.00,3.74,8.44,13.14,17.84,22.54,27.24,31.94,36.64,41.34,46.04,50.74,101.76,101.76,101.76,101.76,101.76
1980-09-29,0.00,0.00,0.00,0.00,4.03,8.73,13.43,18.13,22.83,27.53,32.23,36.93,41.63,46.33,51.03,102.05,102.05,102.05,102.05,102.05
1980-09-30,0.00,0.00,0.00,0.00,4.31,9.01,13.71,18.41,23.11,27.81,32.51,37.21,41.91,46.61,51.31,102.33,102.33,102.33,102.33,102.33
1980-10-01,0.00,0.00,0.00,0.00,4.58,9.28,13.98,18.68,23.38,28.08,32.78,37.48,42.18,46.88,51.59,102.60,102.60,102.60,102.60,102.60
1980-10-02,0.00,0.00,0.00,0.15,4.85,9.55,14.25,18.95,23.65,28.35,33.05,37.75,42.45,47.15,51.85,102.86,102.86,102.86,102.86,102.86
1980-10-03,0.00,0.00,0.00,0.00,1.58,6.28,10.98,15.68,20.38,25.08,29.78,34.48,39.18,43.88,48.58,99.59,99.59,99.59,99.59,99.59
1980-10-04,0.00,0.00,0.00,0.00,0.33,5.03,9.73,14.43,19.13,23.83,28.53,33.23,37.93,42.63,47.33,98.35,98.35,98.35,98.35,98.35
1980-10-05,0.00,0.00,0.00,0.00,0.74,5.44,10.14,14.84,19.54,24.24,28.94,33.64,38.34,43.04,47.74,98.75,98.75,98.75,98.75,98.75
1980-10-06,0.00,0.00,0.00,0.00,1.13,5.83,10.53,15.23,19.93,24.63,29.33,34.03,38.73,43.43,48.13,99.14,99.14,99.14,99.14,99.14
1980-10-07,0.00,0.00,0.00,0.00,1.50,6.20,10.90,15.60,20.30,25.00,29.70,34.40,39.10,43.80,48.50,99.52,99.52,99.52,99.52,99.52
1980-10-08,0.00,0.00,0.00,0.00,1.86,6.56,11.26,15.96,20.66,25.36,30.06,34.76,39.46,44.17,48.87,99.88,99.88,99.88,99.88,99.88
1980-10-09,0.00,0.00,0.00,0.00,2.21,6.91,11.61,16.31,21.01,25.71,30.41,35.11,39.81,44.51,49.21,100.23,100.23,100.23,100.23,100.23
1980-10-10,0.00,0.00,0.00,0.00,2.55,7.25,11.95,16.65,21.35,26.05,30.75,35.45,40.15,44.85,49.55,100.56,100.56,100.56,100.56,100.56
1980-10-11,0.00,0.00,0.00,0.00,2.87,7.57,12.27,16.97,21.67,26.37,31.07,35.77,40.47,45.17,49.87,100.89,100.89,100.89,100.89,100.89
1980-10-12,0.00,0.00,0.00,0.00,3.19,7.89,12.59,17.29,21.99,26.69,31.39,36.09,40.79,45.49,50.19,101.20,101.20,101.20,101.20,101.20
1980-10-13,0.00,0.00,0.00,0.00,3.49,8.19,12.89,17.59,22.29,26.99,31.69,36.39,41.09,45.79,50.49,101.51,101.51,101.51,101.51,101.51
1980-10-14,0.00,0.00,0.00,0.00,3.79,8.49,13.19,17.89,22.59,27.29,31.99,36.69,41.39,46.09,50.79,101.80,101.80,101.80,101.80,101.80
1980-10-15,0.00,0.00,0.00,0.00,4.07,8.77,13.47,18.17,22.88,27.58,32.28,36.98,41.68,46.38,51.08,102.09,102.09,102.09,102.09,102.09
1980-10-16,0.00,0.00,0.00,0.00,4.35,9.05,13.75,18.45,23.15,27.85,32.56,37.26,41.96,46.66,51.36,102.37,102.37,102.37,102.37,102.37
1980-10-17,0.00,0.00,0.00,0.00,4.62,9.32,14.03,18.73,23.43,28.13,32.83,37.53,42.23,46.93,51.63,102.64,102.64,102.64,102.64,102.64
1980-10-18,0.00,0.00,0.00,0.19,4.89,9.59,14.29,18.99,23.69,28.39,33.09,37.79,42.49,47.19,51.89,102.90,102.90,102.90,102.90,102.90
1980-10-19,0.00,0.00,0.00,0.00,3.49,8.19,12.89,17.59,22.29,26.99,31.69,36.39,41.09,45.79,50.49,101.50,101.50,101.50,101.50,101.50
1980-10-20,0.00,0.00,0.00,0.00,3.78,8.48,13.18,17.88,22.58,27.28,31.98,36.68,41.38,46.08,50.78,101.80,101.80,101.80,101.80,101.80
1980-10-21,0.00,0.00,0.00,0.00,4.07,8.77,13.47,18.17,22.87,27.57,32.27,36.97,41.67,46.37,51.07,102.08,102.08,102.08,102.08,102.08
1980-10-22,0.00,0.00,0.00,0.00,4.35,9.05,13.75,18.45,23.15,27.85,32.55,37.25,41.95,46.65,51.35,102.36,102.36,102.36,102.36,102.36
1980-10-23,0.00,0.00,0.00,0.00,4.62,9.32,14.02,18.72,23.42,28.12,32.82,37.52,42.22,46.92,51.62,102.64,102.64,102.64,102.64,102.64
1980-10-24,0.00,0.00,0.00,0.18,4.88,9.58,14.28,18.98,23.68,28.38,33.09,37.79,42.49,47.19,51.89,102.90,102.90,102.90,102.90,102.90
1980-10-25,0.00,0.00,0.00,0.44,5.14,9.84,14.54,19.24,23.94,28.64,33.34,38.04,42.74,47.44,52.14,103.16,103.16,103.16,103.16,103.16
1980-10-26,0.00,0.00,0.00,0.00,0.00,0.00,4.24,8.94,13.64,18.34,23.04,27.74,32.44,37.14,41.84,92.86,92.86,92.86,92.86,92.86
1980-10-27,0.00,0.00,0.00,0.00,0.00,0.24,4.94,9.64,14.34,19.04,23.74,28.44,33.14,37.84,42.54,93.56,93.56,93.56,93.56,93.56
1980-10-28,0.00,0.00,0.00,0.00,0.00,0.90,5.60,10.30,15.00,19.70,24.40,29.10,33.80,38.50,43.20,94.21,94.21,94.21,94.21,94.21
1980-10-29,0.00,0.00,0.00,0.00,0.00,1.19,5.89,10.59,15.29,19.99,24.69,29.39,34.09,38.79,43.49,94.50,94.50,94.50,94.50,94.50
1980-10-30,0.00,0.00,0.00,0.00,0.00,1.78,6.48,11.19,15.89,20.59,25.29,29.99,34.69,39.39,44.09,95.10,95.10,95.10,95.10,95.10
1980-10-31,0.00,0.00,0.00,0.00,0.00,2.35,7.05,11.75,16.45,21.15,25.85,30.55,35.25,39.95,44.65,95.66,95.66,95.66,95.66,95.66
1980-11-01,0.00,0.00,0.00,0.00,0.00,2.88,7.58,12.28,16.98,21.68,26.38,31.08,35.78,40.48,45.18,96.19,96.19,96.19,96.19,96.19
1980-11-02,0.00,0.00,0.00,0.00,0.00,3.38,8.08,12.78,17.48,22.18,26.88,31.58,36.28,40.98,45.68,96.70,96.70,96.70,96.70,96.70
1980-11-03,0.00,0.00,0.00,0.00,0.00,3.86,8.56,13.26,17.96,22.66,27.36,32.06,36.76,41.46,46.16,97.17,97.17,97.17,97.17,97.17
1980-11-04,0.00,0.00,0.00,0.00,0.00,4.31,9.01,13.72,18.42,23.12,27.82,32.52,37.22,41.92,46.62,97.63,97.63,97.63,97.63,97.63
1980-11-05,0.00,0.00,0.00,0.00,0.00,3.42,8.12,12.82,17.52,22.22,26.92,31.62,36.32,41.02,45.72,96.74,96.74,96.74,96.74,96.74
1980-11-06,0.00,0.00,0.00,0.00,0.00,3.90,8.60,13.30,18.00,22.70,27.40,32.10,36.80,41.50,46.20,97.21,97.21,97.21,97.21,97.21
1980-11-07,0.00,0.00,0.00,0.00,0.00,4.35,9.05,13.75,18.45,23.15,27.85,32.55,37.25,41.95,46.65,97.67,97.67,97.67,97.67,97.67
1980-11-08,0.00,0.00,0.00,0.00,0.09,4.79,9.49,14.19,18.89,23.59,28.29,32.99,37.69,42.39,47.09,98.10,98.10,98.10,98.10,98.10
1980-11-09,0.00,0.00,0.00,0.00,0.50,5.20,9.90,14.60,19.30,24.00,28.70,33.40,38.10,42.80,47.50,98.52,98.52,98.52,98.52,98.52
1980-11-10,0.00,0.00,0.00,0.00,0.00,4.29,8.99,13.69,18.39,23.09,27.79,32.49,37.19,41.89,46.59,97.60,97.60,97.60,97.60,97.60
1980-11-11,0.00,0.00,0.00,0.00,0.00,4.38,9.08,13.78,18.48,23.18,27.88,32.58,37.28,41.98,46.68,97.69,97.69,97.69,97.69,97.69
1980-11-12,0.00,0.00,0.00,0.00,0.11,4.81,9.51,14.21,18.91,23.61,28.31,33.01,37.71,42.41,47.11,98.13,98.13,98.13,98.13,98.13
1980-11-13,0.00,0.00,0.00,0.00,0.52,5.22,9.92,14.63,19.33,24.03,28.73,33.43,38.13,42.83,47.53,98.54,98.54,98.54,98.54,98.54
1980-11-14,0.00,0.00,0.00,0.00,0.92,5.62,10.32,15.02,19.72,24.42,29.12,33.82,38.52,43.23,47.93,98.94,98.94,98.94,98.94,98.94
1980-11-15,0.00,0.00,0.00,0.00,1.30,6.00,10.71,15.41,20.11,24.81,29.51,34.21,38.91,43.61,48.31,99.32,99.32,99.32,99.32,99.32
1980-11-16,0.00,0.00,0.00,0.00,1.67,6.37,11.07,15.77,20.47,25.17,29.87,34.57,39.28,43.98,48.68,99.69,99.69,99.69,99.69,99.69
1980-11-17,0.00,0.00,0.00,0.00,2.03,6.73,11.43,16.13,20.83,25.53,30.23,34.93,39.63,44.33,49.03,100.04,100.04,100.04,100.04,100.04
1980-11-18,0.00,0.00,0.00,0.00,2.37,7.07,11.77,16.47,21.17,25.87,30.57,35.27,39.97,44.67,49.37,100.39,100.39,100.39,100.39,100.39
1980-11-19,0.00,0.00,0.00,0.00,0.00,3.08,7.78,12.48,17.18,21.88,26.58,31.28,35.98,40.68,45.38,96.39,96.39,96.39,96.39,96.39
1980-11-20,0.00,0.00,0.00,0.00,0.00,3.57,8.27,12.97,17.67,22.37,27.07,31.77,36.47,41.17,45.87,96.89,96.89,96.89,96.89,96.89
1980-11-21,0.00,0.00,0.00,0.00,0.00,4.04,8.74,13.44,18.14,22.84,27.54,32.24,36.94,41.64,46.34,97.36,97.36,97.36,97.36,97.36
1980-11-22,0.00,0.00,0.00,0.00,0.00,4.49,9.19,13.89,18.59,23.29,27.99,32.69,37.39,42.09,46.79,97.80,97.80,97.80,97.80,97.80
1980-11-23,0.00,0.00,0.00,0.00,0.00,4.53,9.23,13.93,18.63,23.33,28.03,32.73,37.43,42.13,46.83,97.85,97.85,97.85,97.85,97.85
1980-11-24,0.00,0.00,0.00,0.00,0.26,4.96,9.66,14.36,19.06,23.76,28.46,33.16,37.86,42.56,47.26,98.27,98.27,98.27,98.27,98.27
1980-11-25,0.00,0.00,0.00,0.00,0.00,0.00,3.44,8.14,12.84,17.54,22.24,26.94,31.64,36.34,41.04,92.05,92.05,92.05,92.05,92.05
1980-11-26,0.00,0.00,0.00,0.00,0.00,0.00,4.20,8.90,13.60,18.30,23.00,27.70,32.40,37.10,41.80,92.82,92.82,92.82,92.82,92.82
1980-11-27,0.00,0.00,0.00,0.00,0.00,0.21,4.91,9.61,14.31,19.01,23.71,28.41,33.11,37.81,42.51,93.52,93.52,93.52,93.52,93.52
1980-11-28,0.00,0.00,0.00,0.00,0.00,0.86,5.56,10.26,14.96,19.66,24.36,29.06,33.77,38.47,43.17,94.18,94.18,94.18,94.18,94.18
1980-11-29,0.00,0.00,0.00,0.00,0.00,0.00,4.36,9.06,13.76,18.46,23.16,27.86,32.56,37.26,41.96,92.97,92.97,92.97,92.97,92.97
1980-11-30,0.00,0.00,0.00,0.00,0.00,0.35,5.05,9.75,14.45,19.15,23.85,28.55,33.25,37.95,42.65,93.67,93.67,93.67,93.67,93.67
1980-12-01,0.00,0.00,0.00,0.00,0.00,1.00,5.70,10.40,15.10,19.80,24.50,29.20,33.90,38.60,43.30,94.31,94.31,94.31,94.31,94.31
1980-12-02,0.00,0.00,0.00,0.00,0.00,1.61,6.31,11.01,15.71,20.41,25.11,29.81,34.51,39.21,43.91,94.92,94.92,94.92,94.92,94.92
1980-12-03,0.00,0.00,0.00,0.00,0.00,2.18,6.88,11.58,16.28,20.98,25.68,30.38,35.08,39.78,44.48,95.49,95.49,95.49,95.49,95.49
1980-12-04,0.00,0.00,0.00,0.00,0.00,2.72,7.42,12.12,16.82,21.52,26.22,30.92,35.62,40.32,45.02,96.03,96.03,96.03,96.03,96.03
1980-12-05,0.00,0.00,0.00,0.00,0.00,3.23,7.93,12.63,17.33,22.03,26.73,31.43,36.13,40.83,45.53,96.54,96.54,96.54,96.54,96.54
1980-12-06,0.00,0.00,0.00,0.00,0.00,3.71,8.41,13.11,17.81,22.52,27.22,31.92,36.62,41.32,46.02,97.03,97.03,97.03,97.03,97.03
